rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.patron,players.white.rating,players.white.ratingDiff,players.black.user.name,arenaTour.id
False,standard,bullet,outoftime,black,d4 Nf6 Bf4 b6 e3 Bb7 c3 d6 Nf3 Nbd7 Be2 h6 Nbd2 g5 Bg3 Rg8 h3 h5 Qc2 g4 hxg4 hxg4 Nh2 Bxg2 Rg1 Bb7 O-O-O e6 e4 Bh6 Kb1 Bxd2 Qxd2 Nxe4 Qe3 f5 Bd3 Nxg3 fxg3 Qe7 Rdf1 Nf6 Re1 Be4 Bxe4 Nxe4 Nf1 O-O-O Nd2 d5 Nxe4 dxe4 Rgf1 Rh8 Qf4 Qd6 Qxd6 Rxd6 Re3 c5 Kc2 cxd4 cxd4 Rxd4 Kc3 Rd5 b4 Kc7 a4 Kd6 b5 Ke5 Rfe1 Rc8+ Kb4 Rd4+,,,1972.0,,Unicorn7Love,
False,standard,rapid,outoftime,black,d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 f4 Bg7 Nf3 O-O Be2 Re8 e5 dxe5 fxe5 Ng4 e6 fxe6 d6 Nc6 O-O Bd7 Ne4 Qb6 Kh1 Nf6 Nfg5 Nxe4 Nxe4 Rf8 Bg5 Qxb2 Rb1 Rxf1+ Qxf1 Qe5 Nf6+ Kh8 Nxd7 Qxg5 Rxb7 Nd4 Bc4 h5,nature.zebra,True,2928.0,,Corshyn1,
False,standard,rapid,outoftime,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 Bg4 Be2 Bxe2 Ngxe2 O-O O-O c5 d5 Nbd7 Kh1 a6 a4 Rb8 Qd3 Qc7 Be3 Rfe8 Bg1 e6 Rae1 e5 f5 Nb6 b3 Nc8 Rf3 Ne7 Ref1 Ng4 f6 Nxf6 Rxf6 Bxf6 Rxf6 Kg7 Rf1 Rf8 g4 Ng8 Ng3 Nf6 Qf3 Qe7 Be3 Ng8 Kg2 f6 h4 Qf7 h5 g5 Nf5+ Kh8 Nxd6 Qd7 Bxc5 b6 Ba3 Rfd8 Nf5 Qf7 Bb2 Rf8 d6 Rbd8 Nd5 Qe6,nature.zebra,True,2928.0,,SCORPION2006,
False,standard,rapid,outoftime,white,d4 Nf6 c4 e6 Bg5 h6 Bxf6 Qxf6 Nf3 b6 Nc3 Bb4 e3 Bxc3+ bxc3 Bb7 Be2 d6 O-O,,,1894.0,,Unicorn7Love,
False,standard,rapid,resign,black,e4 c5 d3 g6 Nf3 Bg7 g3 Nc6 Bg2 d6 O-O e6 Be3 Bxb2 Nbd2 Nge7 Rb1 Bg7 Nb3 O-O c4 e5 Ne1 f5 exf5,,,1552.0,,Unicorn7Love,
False,standard,rapid,outoftime,black,d4 Nf6 c4 e6 g3 d5 Bg2 c6 Nf3 Be7 O-O O-O Qc2 b6 Nbd2 Bb7 e4 dxe4 Nxe4 Nbd7 Rd1 Nxe4 Qxe4 Nf6 Qe2 Qc7 Bf4 Bd6 Be5 Bxe5 dxe5 Nd7 Rd6 c5 Rad1 Rfd8 Qd3 Bxf3 Bxf3 Nf8 Rxd8 Rxd8 Qxd8 Qxe5 Qe8 g6 Rd8 Qg7 Qe7 h5 h4 Qh6 Kg2 Qg7 g4 hxg4 Bxg4 f5 Qxg7+ Kxg7 Bf3 Kf7,nature.zebra,True,2928.0,,abudieru,
False,standard,rapid,resign,black,e4 c5 c3 d5 exd5,,,2048.0,,Unicorn7Love,
False,standard,rapid,mate,white,d4 d5 c4 e6 g3 Nf6 Bg2 c5 cxd5 exd5 Nf3 Nc6 O-O Be6 Nc3 cxd4 Nxd4 Bd6 Nb3 O-O Bg5 Be7 Rc1 Qd7 Bxf6 Bxf6 Nc5 Qc7 Nxd5 Bxd5 Qxd5 Rad8 Qh5 g6 Qf3 Qb6 Qxf6 Nd4 Qxb6 axb6 Rfe1 bxc5 e3 Ne6 Bxb7 Rb8 Bd5 Rxb2 f4 Rfb8 a4 Kg7 Ra1 Nc7 Bc4 Ra8 a5 Na6 Ra3 Nb4 Rc1 Nc2 Ra4 Nxe3 Bf1 Nxf1 Rxf1 Rab8 a6 Ra8 Rc1 Ra7 Rxc5 Rb6 Rca5 Kh6 Kf2 f6 Ra3 g5 Kf3 Kh5 h4 f5 Rxf5 h6 g4+ Kxh4 Ra2 gxf4 Rh2#,nature.zebra,True,2928.0,,ThomasDie,
False,standard,rapid,outoftime,white,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bf5 Be3 Nf6 Nbd2 e6 Bc4 Qd7 dxc5 Nd5 Nb3 O-O-O Bxd5 Qxd5 Qxd5 Rxd5 O-O f6 Rad1 Rxd1 Rxd1 e5 Ne1 g5 Nd3 h5 Nb4 Nxb4 cxb4 Bc2 Rd2 Bxb3 axb3 a6 g3 g4 Kg2 Kc7 f4 Be7 fxe5 fxe5 Rd5 Bf6 Rd6 Rf8 h4 Rf7 Bg5,,,2118.0,,Unicorn7Love,
False,standard,rapid,draw,,d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Nd2 O-O Nf3 dxc4 Qc2 a5 O-O b5 a4 c6 b3 c3 Nb1 bxa4 bxa4 Bb7 Rd1 Nbd7 Nxc3 c5 dxc5,nature.zebra,True,2928.0,,GrecoChessClub,
False,standard,rapid,outoftime,white,a4 e5 a5 Bc5 e3 Nc6 a6 bxa6 Bxa6 Bxa6 Rxa6,nature.zebra,True,2928.0,,the_unnamed_poet,
False,standard,rapid,resign,white,e4 g6 h4 Bg7 h5 Nc6 Bc4 d6 Nf3 Bd7 d4 e6 hxg6 fxg6 Nc3 Nf6 Qe2 Qe7 e5 dxe5,nature.zebra,True,2928.0,,Sayan_0330,
False,standard,rapid,outoftime,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O Nf3 c5 d5 e6 Be2 exd5 cxd5 Re8 e5 dxe5 fxe5 Ng4 e6 fxe6 d6 Bd7 O-O Nc6 Ne4 Qb6 Kh1 c4 Bxc4 Nce5 Nxe5 Nxe5 Bb3 a5 Nf6+ Bxf6 Rxf6 Rf8 Bg5 Nc6 Rxe6 Bxe6 Bxe6+ Kh8 Bd2 Qxb2 Rc1 Qg7 Bc3 Rf6 d7 Rd8 h3 Qe7 Qd5 Rf8 Rf1 Nd8 Bg4 Qg7,nature.zebra,True,2928.0,,TMCA_Shatrukan_Venka,
False,standard,rapid,outoftime,black,e4 c5 c3 d5 exd5 Qxd5 Nf3 Nc6,symbols.python-logo,,2234.0,,Unicorn7Love,
False,standard,rapid,outoftime,white,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bf5 Be3 Nf6 Bb5 cxd4 Bxc6+ Qxc6 cxd4 e6 O-O Bg4 Nbd2 Be7 h3 Bh5 Ne5 Qa6 g4 Bg6 Nxg6 hxg6 Qf3 O-O Rfc1 Rfc8 Rxc8+ Rxc8 Ne4 Nd5 Nc5 Bxc5 dxc5 Qc4 b3 Qc2 Kg2 Nxe3+ Qxe3 Rxc5 b4 Rc3 Qd4 Rc4 Qd8+,,,1632.0,,Unicorn7Love,
False,standard,rapid,outoftime,white,d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 Bg4 Qb3 b6 cxd5 O-O Bf4 c5 dxc5 bxc5 Ne5 Bf5 f3 Nbd7 Nc6 Qb6 Nxe7+ Kh8 e4 Rfe8 Qxb6 Nxb6 Nc6 Nfxd5 Bd2 Nxc3 Bxc3 Rac8 Na5 Na4 Bxg7+ Kxg7 Nc4 Nb6 Kf2 Nxc4 Bxc4 Be6 Rac1 h5 Rhd1 Kf8 Ke3 Kg7 Bxe6 Rxe6 Rd7 Ra6 a3 c4 Kd2 Ra4 Kc3 a5 Rcd1 Rb8 R1d4 Rb3+ Kc2 Rb8 Rc7 Re8 Rdd7,nature.zebra,True,2928.0,,Andrew_Lu,
False,standard,rapid,outoftime,white,e4 c5 Nc3 Nc6 Nf3 g6 Bc4 Bg7 O-O d6 Ng5 e6 h3 Qxg5 d3 Qd8 Be3 Nge7 Bb5 a6 Bc4 b5 Bb3 O-O Ne2 Bxb2 Rb1 Bg7 d4 c4 d5 exd5 exd5 Ne5 Bxc4 Nxc4 Nd4 Bb7 c3 Nxe3 fxe3 Nxd5 Qd2 Rc8 Rbc1 Qe7 Qe1 Nxe3 Rf2 Rfe8 Nf3 Nc4 Rf1 Qc7 Nd4 Rxe1 Rfxe1 Bxd4+ Kf1 Bc5 Ke2 Qc6 Kd1 Qd5+ Kc2 Qd2+ Kb1,,,1116.0,,Unicorn7Love,
False,standard,rapid,outoftime,black,d4 d5 c4 c6 Nf3 Nf6 Qc2 Na6 a3 b6 Ne5 Bd7 cxd5 cxd5 Nxd7 Nxd7 Bf4 Qc8 Nc3 g6 Qa4 Nc7 Rc1 Ne6 Nxd5 Qb7 Nc7+ Nxc7 Rxc7 Qd5,nature.zebra,True,2928.0,,fokov635,
False,standard,rapid,resign,black,e4 c5 Nf3 d6,,,2076.0,,Unicorn7Love,
False,standard,rapid,draw,,d4 d5 c4 Nc6 Nc3 dxc4 Nf3 Bg4 d5 Bxf3 exf3 Na5 Qa4+ c6 b4 b5 Qxa5 Qxa5 bxa5 b4 dxc6 bxc3 Bxc4 e5 Be3 Bb4 Rb1 Bxa5 Rb7 Ne7 Bc5 O-O-O Rxe7 c2+ Ke2 Rd2+ Ke3 Rd1 Ba6+ Kb8 Rb7+ Ka8 Rxa7+ Kb8 Rb7+ Ka8,nature.zebra,True,2928.0,,rating50,
False,standard,rapid,resign,white,d4 Nf6 Nf3 e6 g3 b5 Bg2 Bb7 O-O c5 a4 a6 axb5 axb5 Rxa8 Bxa8 b3 Qb6 Bb2 Be7 dxc5 Bxc5 Bd4 O-O Bxf6 gxf6 e3 Rc8 Nbd2 Bf8 Qa1 Bb7 Qxf6 Rxc2 Ng5,smileys.cat-with-wry-smile,,2159.0,,Unicorn7Love,
False,standard,rapid,outoftime,white,d4 Nf6 Nc3 d5 e4 Nxe4 Nxe4 dxe4 Be3 Bf5 f3 e6 Qd2 c6 h4 h5 O-O-O Nd7 fxe4 Bxe4 Nh3 Nf6 Ng5 Qd7 Be2 Bg6 Bf3 Nd5 Kb1 O-O-O Ka1 f6 Nh3 Nxe3 Qxe3 Bxc2 Rc1 Bf5 d5 exd5 Qxa7 Bd6 Qa8+,,,2421.0,,Unicorn7Love,
False,standard,rapid,cheat,black,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bf5 Na3 cxd4 Nxd4 Nxd4 Qxd4 Qxd4 cxd4 a6,activity.lichess-bullet,,1864.0,,Unicorn7Love,
False,standard,rapid,outoftime,black,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7,smileys.cold-face,,1443.0,,Unicorn7Love,
False,standard,rapid,mate,white,h4 d5 h5 e5 c4 d4 d3 Bb4+ Nd2 Bxd2+ Bxd2 Nf6 h6 g6 g3 Be6 Bg2 Nc6 b4 a6 a4 Qd7 b5 axb5 axb5 Rxa1 Qxa1 Nd8 Nf3 O-O Nxe5 Qd6 Bf4 Qb4+ Bd2 Qb3 O-O c6 Rb1 Qc2 Rb2 Qxb2 Qxb2 c5 Bg5 Nh5 g4 Ng7 hxg7 Kxg7 Be7 Re8 Bxc5 f6 Nf3 Nf7 Bxd4 Bxg4 Bxf6+ Kg8 Qd4 Bxf3 Bxf3 h6 Qg4 g5 Qf5 Kf8 Qg6 Re6 Qg7+ Ke8 Qg8+ Kd7 Qxf7+ Kd6 c5+ Kxc5 Qxe6 Kxb5 Qc4+ Kb6 Bd4+ Ka5 Qb3 b5 Bc6 Ka6 Qxb5#,nature.zebra,True,2928.0,,MESSIMESSI_SUPER,
True,standard,classical,draw,,d4 Nf6 c4 e5 dxe5 Ng4 Bf4 Bb4+ Nc3 Bxc3+ bxc3 Nc6 Nf3 Qe7 Qd5 f6 exf6 Nxf6 Qd3 d6 g3 O-O Bg2 Re8 O-O Qxe2 Qxe2 Rxe2 Nd4 Nxd4 cxd4 Be6 Bxb7 Rb8 Bf3 Rc2 c5 Nd5 Rfc1 Rbb2 Rxc2 Rxc2 Bd1 Rc3 Bd2 Rd3 Be1 Rxd4 cxd6 cxd6 a4 Nb6 a5 Nd7 f4 Nc5 Bf2 Rd2 Bf3 Kf7 Rd1 Rxd1+ Bxd1 Nb7 Be1 Bc4 Kf2 Ke6 Bg4+ Kf6 Bc3+ Kg6 Ke3 Kf7 Kd4 Ba2 Bf5 g6 Be4 Nc5 Bd5+ Ne6+ Ke4 Bb1+ Ke3 Ke7 h4 h5 Be4 Bxe4 Kxe4 a6 f5 Nc5+ Kf4 Kf7 Bd4 Nb3 Bc3 Nc5 g4 hxg4 Kxg4 d5 fxg6+ Kxg6 h5+ Kh7 Kf5 Kh6 Kg4 Ne4 Bd4 Nd6 Be3+ Kh7 Bd4 Nc4 Bc3 d4 Bxd4 Nxa5 Bc3 Nc4 Kf5 a5 Ke4 a4 Kd4 Nb6 Bd2 Kg7 Kc3 a3 Kb3 Kh7 Bg5 Kg7 Kxa3 Nd5 Kb3 Nf6 h6+ Kg6 Bc1 Ng4 Kc4 Nxh6 Kd5 Nf7 Ke4 Kf6 Kd5 Kf5 Bb2 Ng5 Ba3 Ne4 Bc1 Nc3+ Kc4 Ne4 Bb2 Nf2 Kd5 Ng4 Bd4 Nh6 Ba7 Nf7 Kc6 Ne5+ Kd5 Nd3 Bg1 Nf4+ Kd4 Ne2+ Ke3 Ng3 Kf2 Nh5 Bh2 Nf6 Kf3 Ng4 Bb8 Nf6 Ba7 Nd5 Bg1 Nc3 Ke3 Ne4 Kd4 Ng3 Be3 Ne2+ Kd3 Ng3 Kd2 Nh5 Ke1 Nf6 Ba7 Ke4 Kd2 Ng4 Kc3 Ne5 Kb4 Nd3+ Kb5 Ne5 Bb8 Nd7 Ba7 Nf6 Kc6 Nd5 Kd6 Nc3 Ke6 Nd5 Bb8 Nb6 Kf7 Nd5 Bh2 Kf5 Bg1 Nf4 Bd4 Ne6 Ba1 Ng5+ Ke7 Ne4 Kd7 Nc5+ Kc6 Nd3 Bh8 Nf4 Kd7 Ng6 Ke8 Ke6,nature.zebra,True,2769.0,-10.0,jayplayingchese,
True,standard,classical,timeout,,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 f3 Bg7 Be3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6 bxc6 Bd4 Bxd4 Qxd4 Qb6 Na4 Qc7 Bc4 Rd8 g3 Bf5 Qc5 Nb6 Bb3 Rd6 Nc3 Rad8 Rhe1 Rxd1+ Rxd1 Rxd1+ Nxd1 Qd6 Qe3 c5 c3,activity.lichess-variant-960,,2318.0,31.0,Unicorn7Love,
True,standard,classical,resign,black,d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Bxc3+ bxc3 c5 cxd5 Nxd5 dxc5 Qa5 e4 Nf6 Ne2 Nfd7 Be3 Nxc5 Qd4 Nbd7 Qxg7 Rf8 Nf4 b6 Be2 Ba6 O-O Bxe2 Nxe2 O-O-O Rfd1 Qa4 Bf2 Rg8 Qxh7 Nf6 Rxd8+ Rxd8 Qxf7 Rd1+ Be1 Rxa1 Qxf6 Rxe1+ Kf2 Nd3+ Ke3 Nc1 Qxe6+ Qd7 Qxd7+ Kxd7 f4 Rxe2+ Kf3 Rc2 h4 Rxc3+ Kg4 Ke6 h5 Ne2,,,2411.0,-18.0,Unicorn7Love,
True,standard,classical,timeout,black,b4 a5 b5 a4 e3 d6 Nf3 e5 a3 Be6 d4 Nd7 Be2 Be7 O-O f5 d5 Bf7 c4 g5 Ne1 Ngf6 Bb2 h5 Nc3 Nc5 Nd3 Nce4 Nxa4 g4 Nc3 Nxc3 Bxc3 Ne4,smileys.alien,,2322.0,-19.0,Unicorn7Love,
True,standard,classical,resign,white,d4 b6 c4 Bb7 d5 Nf6 Nc3 e6 a3 exd5 cxd5 d6 g3 Nbd7 Bg2 Be7 Nf3 O-O Nd4 Re8 O-O Nf8 Qc2 N6d7 Nc6 Bxc6 dxc6 Nc5 b4 Nce6 Nd5 Bf6 Bb2 Nd4 Bxd4 Bxd4 Rad1 Bf6 a4 a5 b5 Ng6 f4 Nf8 e4 g6 h4 Bg7 Kh2 Qc8 Bh3 Qd8 Qc4 Ne6 Rfe1 Kh8 h5 Nd4 Rxd4 Bxd4 Qxd4+ Kg8 Nf6+,nature.zebra,True,2772.0,4.0,khoi-nonewbie,
True,standard,classical,resign,black,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bf5 dxc5 Qxd1+ Kxd1 O-O-O+ Ke1 e5 Be3 f6 Nbd2 Nge7 b4 Nd5 Rc1 g5 h3 h5 Nc4 Rh7 Be2 Kc7 Nfd2 Nf4 Bxf4 gxf4 Rd1 e4 Nb3 Be6 b5 Ne5 Rxd8 Kxd8 Nxe5 fxe5 h4 Kc7 Nd2 Bf5 Nb3 Be6 Nd2 Bf5 Nb3 Rg7 Bxh5 Rxg2 Bf7 e3 fxe3 Rb2 Bd5 fxe3 h5 Bd3 Bf3 Rb1+ Bd1 e2 Kd2 Bh6+ Kxd3 Rxd1+,,,2331.0,-5.0,Unicorn7Love,
True,standard,classical,resign,white,d4 d5 c4 e6 g3 Nf6 Bg2 Be7 Nf3 O-O O-O dxc4 Qc2 b6 Ne5 Nd5 Nxc4 Bb7 a3 Nc6 Rd1 f5 Nc3 Bf6 e3 Nxc3 Qxc3 Qd7 Qc2 Nd8 f3 Nf7 b4 Rfd8 Bb2 Nd6 Ne5 Qe8 Rac1 Bxe5 dxe5 Nf7 Qxc7 Rxd1+ Rxd1 Bd5 h4 Qa4 Rxd5 exd5 e6 Rf8 exf7+ Rxf7 Qd8+ Rf8 Qxd5+,nature.zebra,True,2766.0,3.0,Gector1Discharge,
False,fromPosition,rapid,mate,white,d4 Nf6 c4 b6 Bg5 Ne4 Bf4 d6 Nc3 Nf6 e3 Bb7 Nf3 h6 Bd3 g5 Bg3 Nbd7 O-O e6 Re1 O-O-O h3 Be7 e4 Rdg8 e5 Ne8 exd6 cxd6 d5 e5 Bf5 Ng7 Bxd7+ Kxd7 Ne4 f5 Nc3 f4 Bh2 h5 Nxe5+ dxe5 Rxe5 Ne8 Qa4+ Kd8 Rae1 Rg7 Qxa7 Bd6 Re6 Bc8 Qxb6+ Bc7 Qc6 Bxe6 Rxe6 Re7 Rxe7 Kxe7 Qe6+ Kd8 Nb5 Rf8 Nxc7 Nxc7 Qd6+ Ke8 Qxc7 Rf7 Qc6+ Kf8 Qd6+ Re7 f3 Kf7 g3 Re1+ Kf2 Rc1 gxf4 Rc2+ Ke3 Rxh2 fxg5 Rh1 Qf6+ Ke8 g6 Kd7 Qf7+ Kd6 g7 h4 g8=Q Re1+ Kf4 Kc5 Qc8+ Kd4 Qf6+ Kd3 Qcf5+ Ke2 Qe4+ Kf1 Qxe1+ Kxe1 Qxh4+ Kd2 b4 Kc3 b5 Kd4 b6 Kc5 b7 Kb4 b8=Q+ Kc3 Qe1+ Kd4 Qe4+ Kc5 Qf8+ Kb6 c5+ Kb5 Qb8+ Kxc5 Qc8+ Kd6 Qee6#,,,1314.0,,Unicorn7Love,
True,standard,rapid,resign,black,e4 c5 Nf3 d6 c3 Nf6 Be2 Bg4 O-O Nc6 d4 cxd4 cxd4 d5 e5 Nd7 Nc3 e6 Be3 Be7 h3 Bf5 Nd2 O-O f4 f6 g4 Bg6 Nf3 fxe5 fxe5 Rc8 Qd2 Qb6 h4 h6 h5 Bh7 Bd3 Bxd3 Qxd3 Qxb2 Rab1 Ncxe5 Rxb2 Nxd3 Rxb7 Rxc3 Rxd7 Bf6 Rxa7 Nb2 Re1 Nc4,objects.hammer-and-wrench,,2515.0,-1.0,Unicorn7Love,
True,standard,classical,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 Nc6 c4 e6 Nc3 Be7 Be3 O-O Be2 d5 exd5 exd5 Nxc6 bxc6 cxd5 Nxd5 Nxd5 cxd5 O-O Bf6 Bd4 Re8 Rf2 Rb8 b3 Rb4 Bxf6 Qxf6 Rc1 Rd4 Qc2 Bf5 Qc5 Rd2 Bb5 Rxf2 Qxf2 Rd8 Qxa7 d4 Rd1 Qe5 Qb6 Rb8 Rxd4 Qe3+ Kf1 Re8 Bxe8 Bd3+ Rxd3 Qxb6 a4 Kf8 Bb5 g5 Rd5 Qe3 Rd3 Qe5 g3 h5 Kf2 h4 Re3 Qd4 Ke2 Qb2+ Kf1 Qxh2 gxh4 gxh4 Re8+ Kg7 Re4 f5 Re7+ Kf6 Re2 Qg3 Bc6 h3 f4 Qxf4+ Rf2 Qc1+,,,2279.0,-2.0,Unicorn7Love,
True,standard,classical,mate,white,d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 Be7 O-O O-O Qc2 a6 Qxc4 b5 Qc2 Bb7 Bd2 Nbd7 Ba5 Nb6 Nbd2 Rc8 b4 Bxf3 Bxf3 Qxd4 e3 Qd8 Bc6 Bd6 Rac1 Qe7 a3 Rb8 Rfd1 e5 e4 Qe6 Kg2 h6 h3 Kh7 Kh2 g6 Kg2 Ng8 Bxb6 Rxb6 Bd5 Qf6 Ba2 Qe7 Nb3 Qg5 h4 Qg4 Na5 f5 Rxd6 cxd6 Qc7+ Kh8 Qxb6 Qxe4+ Kg1 Qd3 Bxg8 Kxg8 Qe3 Qd5 Qxh6 Qe6 Rc7 Rf7 Rxf7 Kxf7 Nc6 Qf6 Qh7+ Ke6 Nb8 Kd5 Qc7 e4 Qc6+ Ke6 Nxa6 Qa1+ Kg2 Qe5 Nc7+ Kf7 Nxb5 Ke7 Qxd6+ Qxd6 Nxd6 Kxd6 Kf1 Kd5 a4 Kc4 a5 Kb5 Ke2 Kc6 Ke3 Kd6 a6 Kc7 b5 Kb8 Kf4 Kc7 a7 Kb7 b6 Ka8 Kg5 e3 fxe3 Kb7 Kxg6 f4 gxf4 Ka8 h5 Kb7 h6 Ka8 h7 Kb7 h8=Q Ka6 a8=Q+ Kb5 Qe5+ Kc4 Qae4+ Kb3 Qb5+ Kc3 Qed3#,nature.zebra,True,2759.0,4.0,DoctorDrunkMagnus,
True,standard,rapid,resign,white,d4 d5 c4 e6 g3 Bb4+ Nd2 Nc6 Nf3 Nf6 Bg2 Ne4 O-O Nxd2 Bxd2 Bxd2 Qxd2 a5 Rac1 Nb4 a3 Nc6 Rfd1 O-O Qf4 dxc4 Rxc4 Bd7 Rdc1 Qf6 Qxc7 Rfd8 Qxb7 Rab8 Qa6 a4 Rxc6 Ra8 Qc4 Bxc6 Qxc6 Rdb8 Rc2 Qg6 Ne5 Qg5 Qd7 Rd8 Qxf7+ Kh8 e3 Rab8 Nc6 Qg4 Bf3 Qh3 Nxb8 Rxb8 Qd7 h6 Rc8+ Rxc8 Qxc8+ Kh7 Be4+ g6 Qd7+ Kg8 Bxg6 h5 Qf7+,nature.zebra,True,2925.0,0.0,monstercofee,oDNQpvrY
True,standard,rapid,mate,black,d4 Nf6 Nf3 e6 g3 b5 Bg2 Bb7 O-O c5 e4 Bxe4 Bg5 h6 Bf4 cxd4 Nxd4 Bxg2 Kxg2 Qb6 Be3 Bc5 Qf3 d5 Nc3 Bxd4 Bxd4 Qxd4 Rad1 Qc5 Qe2 a6 Rd3 Nc6 Rfd1 Nb4 R3d2 O-O a3 Nc6 Qd3 Rac8 Ne2 Ne5 Qe3 Qxe3 fxe3 Nc4 Rd4 Nxe3+ Kf3 Nxd1 Rxd1 Rxc2 Nd4 Rxb2 Nc6 Rb3+ Kg2 Rxa3 Ne7+ Kh7 h4 Re8 Nc6 Rc8 Nd4 Rcc3 Ne2 Re3 Re1 Ne4 Kf1 Nxg3+ Nxg3 Rxg3 h5 Rge3 Rc1 Ra2 Rd1 Rh3 Kg1 Rha3 Rf1 Ra1 Kf2 R3a2+ Kg1 Rxf1+ Kxf1 Rb2 Ke1 a5 Kd1 a4 Kc1 a3 Kd1 f5 Kc1 f4 Kd1 f3 Ke1 a2 Kf1 a1=Q#,,,1413.0,0.0,Unicorn7Love,oDNQpvrY
True,standard,classical,resign,white,d4 e6 c4 d5 g3 Nf6 Bg2 Be7 Nf3 O-O O-O dxc4 Qc2 a6 Qxc4 Bd7 Ne5 Ra7 Nxd7 Nbxd7 a4 Nb6 Qb3 a5 Rd1 c6 e4 Ra6 Bf1 Ra8 f3 Rc8 Be3 Bb4 Nc3 Qe7 Na2 Nbd7 Nxb4 axb4 Rac1 Rfd8 Rc4 c5 a5 h5 Kg2 h4 dxc5 Nh5 Rcd4 Kh7 Qxb4 e5 Rd6 hxg3 hxg3 Nhf6 Be2 g6 Kf2 Kg7 R1d2 Rh8 Kg2 Nh5 Rxd7 Qf6 R2d6 Nf4+ Bxf4 Qxd6 Rxd6 exf4 Qd4+,nature.zebra,True,2756.0,3.0,biscuit16,
True,standard,classical,mate,white,d4 d5 c4 c6 Nf3 Nf6 Qc2 dxc4 Qxc4 Bf5 g3 e6 Bg2 Nbd7 O-O Be7 e3 O-O Rd1 Qa5 Qe2 Bg6 h3 Ne4 Nfd2 Ndf6 Nxe4 Bxe4 Nc3 Bxg2 Kxg2 Rad8 e4 Bb4 Bd2 Rxd4 a3 Rxd2 Rxd2 Bxc3 bxc3 Qxc3 Rb1 b5 Rc2 Qxa3 Rxc6 a6 Rd1 Qa4 f3 Ra8 h4 g6 Rdc1 Qd4 Rd1 Qa4 Rcd6 a5 Qb2 Nd5 Rd2 Qb4 Qxb4 Nxb4 Rd8+ Rxd8 Rxd8+ Kg7 Rb8 a4 Rxb5 Nc2 Kf2 a3 Ra5 f5 e5 h6 Ra7+ Kf8 f4 Ke8 Ke2 Nd4+ Kd3 Nc6 Rxa3 g5 Kc4 gxf4 gxf4 Kf7 Kc5 Ne7 Ra7 Ke8 Ra8+ Kd7 Ra7+ Ke8 Rb7 Nd5 Kd6 Nxf4 Rh7 Kf8 Rb7 Ke8 Ra7 h5 Rb7 Kf8 Ra7 Ke8 Ra4 Nd3 Rd4 Nf2 Kxe6 Ng4 Ra4 Kf8 Kxf5 Ne3+ Ke6 Kg7 Rf4 Kg6 Kd6 Ng2 Rf2 Nxh4 e6 Nf5+ Rxf5 Kxf5 e7 h4 e8=Q Kf4 Qe5+ Kf3 Qh2 Ke3 Qxh4 Kd3 Kd5 Kd2 Qd4+ Ke2 Qc3 Kf2 Ke4 Kg2 Qf3+ Kh2 Qg4 Kh1 Kf3 Kh2 Qg2#,nature.zebra,True,2755.0,1.0,PeachFruit,
True,standard,classical,draw,,d4 Nf6 Nc3 d5 Bf4 a6 Nf3 c5 e3 Bg4 dxc5 Nc6 Be2 e6 Na4 Bxf3 Bxf3 Bxc5 Nxc5 Qa5+ c3 Qxc5 O-O O-O Rc1 Rfd8 Qb3 b5 Rcd1 h6 h3 Rac8 Rfe1 Na5 Qc2 Nc6 Qb3 Qe7 a4 Na5 Qa2 Nc4 axb5 axb5 Qb3,food-drink.clinking-beer-mugs,,2355.0,8.0,Unicorn7Love,
